id,Seismic_Mag,Radiation_uSv,Comms_State,AOI_Hit
1723,0.84,5.68,Burst,True
1724,3.95,5.49,Silence,True
1725,0.41,8.91,Down,True
1726,1.97,6.86,Burst,False
1727,1.17,8.61,Burst,True
1728,3.54,2.29,Down,True
1729,4.17,3.27,Burst,False
1730,2.09,2.01,Down,True
1731,1.33,7.25,Burst,True
1732,1.53,8.0,Normal,True
1733,1.36,2.85,Burst,True
1734,1.97,1.4,Down,True
1735,5.3,9.74,Down,False
1736,1.91,5.3,Burst,False
1737,4.37,3.58,Normal,True
1738,4.8,4.34,Down,True
1739,2.87,7.23,Silence,True
1740,5.88,3.52,Burst,False
1741,3.03,0.33,Burst,False
1742,5.55,1.77,Burst,False
1743,2.17,2.09,Down,False
1744,0.71,8.46,Burst,False
1745,1.33,7.67,Normal,False
1746,2.82,6.59,Normal,True
1747,3.73,3.66,Normal,False
1748,5.78,9.75,Silence,False
1749,1.92,0.72,Silence,True
1750,0.97,0.19,Burst,True
1751,2.32,6.32,Silence,True
1752,1.65,2.17,Burst,False
1753,5.64,0.7,Down,False
1754,0.07,8.11,Down,True
1755,5.88,8.31,Down,True
1756,4.95,6.23,Silence,True
1757,5.12,0.67,Normal,True
1758,3.5,8.4,Burst,False
1759,2.16,7.81,Burst,True
1760,4.74,8.54,Normal,True
1761,4.11,3.43,Down,True
1762,1.8,6.41,Normal,True
1763,5.0,0.29,Down,True
1764,5.34,6.77,Normal,False
1765,1.95,0.85,Normal,True
1766,4.67,7.31,Silence,False
1767,0.56,3.08,Normal,True
1768,3.4,9.07,Silence,False
1769,4.73,4.5,Silence,False
1770,3.1,2.94,Down,True
1771,3.6,5.27,Burst,False
1772,0.93,8.17,Normal,True
1773,2.89,6.82,Normal,False
1774,2.03,8.75,Burst,True
1775,2.86,5.48,Normal,False
1776,2.67,3.53,Down,False
1777,5.78,0.16,Normal,False
1778,3.03,1.32,Normal,True
1779,0.51,8.24,Silence,True
1780,4.45,4.69,Down,True
1781,5.63,2.57,Burst,False
1782,0.67,0.52,Normal,True
1783,3.07,1.14,Down,True
1784,1.59,7.17,Burst,True
1785,0.84,0.51,Down,False
1786,4.46,8.68,Burst,False
1787,2.24,3.54,Down,True
1788,1.39,3.58,Silence,True
1789,3.88,8.88,Burst,False
1790,1.28,0.49,Burst,True
1791,5.23,0.37,Silence,True
1792,2.31,1.76,Down,True
1793,4.42,3.45,Normal,True
1794,2.64,1.39,Normal,True
1795,2.2,0.51,Normal,False
1796,3.55,4.32,Silence,True
1797,1.62,9.77,Silence,False
1798,0.05,7.48,Silence,False
1799,5.25,7.84,Normal,True
1800,2.08,7.93,Normal,False
1801,4.72,0.57,Burst,True
1802,1.4,6.71,Normal,True
1803,5.05,9.54,Down,False
1804,5.96,1.88,Burst,False
1805,4.52,3.6,Normal,True
1806,5.0,0.47,Down,False
1807,1.97,4.84,Down,False
1808,3.4,8.65,Burst,True
1809,4.94,9.65,Burst,True
1810,0.55,6.05,Normal,False
1811,5.51,0.43,Silence,False
1812,0.02,9.85,Down,True
1813,4.42,0.86,Silence,False
1814,1.55,8.72,Down,False
1815,0.11,1.1,Burst,True
1816,2.44,7.26,Normal,True
1817,5.85,4.94,Silence,False
1818,4.83,8.89,Down,False
1819,4.35,6.4,Burst,True
1820,3.46,0.62,Down,False
1821,1.6,6.38,Burst,False
1822,2.08,9.62,Burst,True
1823,3.89,9.76,Silence,True
1824,3.09,9.87,Burst,True
1825,3.82,9.3,Silence,True
1826,2.77,3.53,Down,False
1827,5.66,2.98,Down,False
1828,0.71,5.53,Down,True
1829,2.93,1.03,Silence,True
1830,3.64,0.26,Silence,False
1831,0.34,6.54,Down,False
1832,0.19,0.53,Silence,True
1833,0.51,0.78,Burst,True
1834,2.46,7.99,Normal,False
1835,3.16,3.94,Normal,True
1836,3.23,8.78,Burst,False
1837,3.88,3.57,Burst,True
1838,1.55,8.44,Down,True
1839,2.66,3.13,Burst,False
1840,0.75,5.16,Down,False
1841,5.62,6.92,Burst,False
1842,4.59,0.08,Silence,False
1843,0.51,5.51,Silence,False
1844,0.79,0.63,Down,True
1845,5.42,7.87,Down,True
1846,0.37,7.07,Down,True
1847,5.16,2.48,Silence,True
1848,3.94,2.34,Down,False
1849,4.88,2.42,Down,True
1850,5.39,9.11,Down,True
1851,3.85,6.06,Down,True
1852,3.31,4.44,Normal,True
1853,5.21,8.06,Burst,False
1854,2.58,1.85,Silence,True
1855,3.11,0.3,Silence,False
1856,2.97,0.72,Burst,False
1857,0.52,0.32,Down,False
1858,5.9,9.29,Burst,False
1859,0.91,0.68,Silence,False
1860,0.98,9.91,Down,True
1861,3.76,8.99,Burst,False
1862,4.31,4.72,Normal,False
1863,5.13,0.14,Burst,False
1864,5.61,1.15,Down,False
1865,0.55,0.25,Down,True
1866,2.53,1.48,Burst,True
1867,0.94,3.5,Down,True
1868,1.67,8.15,Silence,True
1869,2.95,9.01,Burst,False
1870,1.84,6.05,Silence,True
1871,1.66,4.3,Silence,True
1872,3.97,0.91,Burst,False
1873,4.7,4.28,Burst,False
1874,0.84,7.96,Burst,False
1875,5.06,6.86,Burst,False
1876,1.17,9.05,Burst,False
1877,0.99,7.89,Silence,True
1878,5.49,0.73,Burst,False
1879,2.92,6.34,Down,False
1880,5.66,3.38,Silence,True
1881,3.9,9.4,Down,True
1882,5.43,6.6,Silence,False
1883,2.58,8.95,Burst,False
1884,3.28,5.17,Silence,True
1885,3.79,6.03,Silence,False
1886,5.51,7.75,Silence,True
1887,0.97,5.97,Normal,True
1888,4.35,2.27,Silence,True
1889,2.7,7.97,Burst,False
1890,5.26,1.31,Burst,False
1891,2.68,2.38,Down,False
1892,1.88,4.82,Normal,True
1893,2.89,3.66,Down,True
1894,4.35,7.16,Silence,False
1895,2.81,1.13,Burst,False
1896,5.91,4.59,Normal,False
1897,0.98,5.83,Silence,False
1898,1.96,0.53,Silence,False
1899,0.8,8.03,Down,False
1900,5.82,5.32,Burst,True
1901,3.5,9.31,Normal,True
1902,3.67,2.07,Silence,False
1903,1.54,1.84,Normal,False
1904,2.98,6.04,Burst,True
1905,3.23,6.87,Silence,False
1906,2.74,9.09,Normal,True
1907,0.07,2.71,Burst,False
1908,4.54,3.91,Silence,False
1909,2.61,1.55,Burst,True
1910,4.32,2.74,Silence,True
1911,2.41,7.59,Burst,True
1912,0.19,2.9,Burst,True
1913,3.86,6.58,Normal,True
1914,4.46,6.12,Normal,True
1915,2.55,6.61,Burst,True
1916,1.53,0.32,Down,True
1917,3.05,2.95,Normal,True
1918,4.1,3.71,Down,True
1919,4.12,6.45,Silence,False
1920,1.74,9.15,Down,False
1921,3.48,2.24,Normal,False
1922,1.68,3.51,Burst,False
1923,5.74,4.59,Silence,True
1924,5.74,5.81,Silence,True
1925,4.33,5.82,Normal,True
1926,3.68,3.12,Burst,False
1927,2.61,5.75,Silence,True
1928,0.76,4.42,Normal,True
1929,2.7,8.18,Normal,False
1930,3.14,3.47,Silence,True
1931,1.09,4.41,Normal,False
1932,2.88,1.78,Silence,False
1933,2.36,4.86,Down,False
1934,2.37,2.44,Silence,True
1935,5.64,9.56,Normal,True
1936,4.44,5.25,Down,False
1937,3.23,3.33,Normal,False
1938,0.85,2.99,Down,False
1939,5.13,5.83,Silence,False
1940,1.57,6.45,Normal,True
1941,0.42,7.76,Burst,False
1942,4.72,0.36,Burst,False
1943,2.77,4.03,Silence,True
1944,3.67,0.71,Burst,False
1945,2.84,3.33,Burst,False
1946,4.77,0.18,Silence,False
1947,2.72,1.26,Silence,True
1948,1.49,9.8,Burst,False
1949,4.21,9.32,Burst,True
1950,5.71,0.63,Normal,True
1951,0.34,8.79,Burst,True
1952,4.26,8.9,Normal,True
1953,2.29,9.71,Normal,False
1954,1.42,6.38,Down,True
1955,2.9,2.22,Normal,True
1956,3.38,8.07,Silence,True
1957,0.41,8.0,Silence,True
1958,1.26,7.42,Down,False
1959,1.16,7.28,Burst,False
1960,3.07,7.49,Silence,True
1961,5.5,6.95,Silence,False
1962,3.74,8.22,Silence,True
1963,3.66,0.07,Down,False
1964,0.55,3.57,Down,True
1965,5.39,1.14,Down,False
1966,5.34,2.35,Silence,True
1967,2.27,8.21,Down,False
1968,2.15,3.7,Burst,True
1969,4.31,1.37,Down,True
1970,1.69,2.92,Burst,True
1971,3.88,6.97,Burst,True
1972,2.73,5.47,Normal,False
1973,1.41,1.77,Down,True
1974,0.25,1.57,Down,True
1975,1.04,3.62,Silence,True
1976,3.56,6.08,Normal,True
1977,4.14,4.76,Down,False
1978,1.75,3.36,Down,True
1979,0.19,5.76,Silence,False
1980,1.93,1.16,Burst,False
1981,3.47,6.12,Silence,True
1982,5.41,0.16,Silence,True
1983,1.09,6.32,Down,False
1984,1.32,3.73,Normal,True
1985,2.59,2.54,Silence,True
1986,1.79,9.49,Down,True
1987,2.25,4.07,Silence,True
1988,3.45,0.38,Normal,True
1989,2.75,3.22,Burst,False
1990,4.76,0.84,Normal,True
1991,2.0,1.4,Normal,False
1992,3.9,8.43,Burst,True
1993,1.37,6.74,Normal,False
1994,5.8,9.57,Silence,True
1995,1.27,4.69,Down,True
1996,5.15,0.16,Burst,False
1997,0.57,6.12,Normal,True
1998,1.65,2.27,Down,False
1999,4.87,7.49,Burst,False
2000,4.21,2.87,Burst,True
2001,5.44,2.48,Normal,False
2002,4.17,6.29,Silence,True
2003,5.41,6.46,Silence,True
2004,4.77,4.34,Silence,True
2005,2.78,0.0,Down,True
2006,2.02,3.74,Burst,True
2007,4.33,6.08,Normal,True
2008,4.08,5.81,Down,True
2009,1.21,3.68,Down,True
2010,4.77,4.07,Burst,True
2011,3.22,3.01,Normal,True
2012,5.07,9.46,Down,False
2013,5.72,3.29,Burst,True
2014,1.66,0.82,Burst,False
2015,2.79,2.51,Silence,True
2016,5.63,1.09,Normal,False
2017,3.78,3.94,Silence,False
2018,2.66,4.31,Silence,True
2019,3.78,5.77,Burst,False
2020,0.55,9.2,Down,False
2021,4.32,8.9,Silence,True
2022,5.77,3.36,Down,True
2023,2.6,2.63,Down,False
2024,3.18,2.27,Normal,False
2025,0.72,5.46,Silence,False
2026,1.42,3.88,Burst,False
2027,4.98,9.27,Silence,False
2028,3.35,5.4,Normal,True
2029,5.67,0.4,Silence,False
2030,2.75,0.69,Down,True
2031,0.74,6.8,Silence,True
2032,2.09,5.8,Down,False
2033,1.59,7.17,Normal,False
2034,0.59,0.98,Silence,True
2035,1.6,5.48,Burst,False
2036,1.05,9.3,Burst,False
2037,0.17,1.34,Down,True
2038,4.72,8.08,Burst,True
2039,3.94,8.87,Burst,True
2040,2.19,9.55,Silence,True
2041,0.92,5.51,Normal,False
2042,0.87,3.13,Silence,False
2043,4.96,0.13,Silence,True
2044,0.88,5.42,Down,True
2045,3.87,7.58,Silence,True
2046,0.08,4.78,Normal,True
2047,0.01,7.84,Normal,True
2048,5.04,6.94,Silence,True
2049,5.11,9.15,Burst,False
2050,1.44,5.04,Silence,False
2051,3.97,1.9,Down,True
2052,4.82,2.85,Normal,True
2053,2.28,8.71,Down,True
2054,4.7,1.28,Normal,False
2055,2.68,0.1,Silence,False
2056,3.61,4.19,Down,False
2057,2.31,2.83,Silence,False
2058,0.09,5.51,Silence,True
2059,4.18,2.5,Normal,False
2060,5.24,5.87,Silence,True
2061,3.24,8.78,Burst,False
2062,1.93,6.16,Normal,True
2063,2.67,5.71,Burst,True
2064,1.48,8.16,Burst,True
2065,2.76,3.71,Silence,False
2066,2.49,2.15,Normal,True
2067,3.99,7.64,Down,False
2068,0.5,0.84,Burst,True
2069,4.14,8.24,Burst,False
2070,1.51,1.4,Normal,True
2071,5.52,1.21,Burst,True
2072,2.17,9.87,Silence,True
2073,2.66,8.01,Normal,True
2074,4.77,3.55,Down,True
2075,0.25,1.28,Silence,True
2076,2.75,4.29,Normal,False
2077,1.98,0.87,Burst,False
2078,3.94,2.4,Burst,True
2079,3.4,7.38,Silence,True
2080,0.1,5.5,Normal,True
2081,2.74,3.52,Silence,False
2082,3.6,3.64,Burst,True
2083,1.18,5.67,Normal,True
2084,4.17,0.74,Normal,True
2085,2.17,2.62,Normal,True
2086,2.84,4.52,Down,True
2087,4.66,3.78,Silence,True
2088,1.16,0.07,Burst,True
2089,1.14,5.88,Down,True
2090,2.75,9.22,Silence,True
2091,2.38,9.76,Burst,True
2092,4.81,5.69,Down,True
2093,0.76,3.45,Down,True
2094,2.23,0.57,Silence,False
2095,5.23,4.75,Normal,False
2096,5.01,3.37,Silence,True
2097,1.32,8.82,Burst,True
2098,4.36,6.18,Silence,False
2099,5.05,9.65,Silence,True
2100,2.06,6.35,Normal,False
2101,5.03,3.83,Down,False
2102,1.93,3.12,Down,False
2103,2.99,0.09,Down,True
2104,0.16,8.22,Normal,False
2105,4.07,4.94,Normal,True
2106,2.67,6.59,Burst,False
2107,2.15,0.48,Silence,True
2108,4.87,2.27,Silence,True
2109,2.49,3.19,Down,False
2110,5.55,3.01,Down,True
2111,5.29,9.52,Down,False
2112,3.63,9.57,Normal,True
2113,3.63,1.11,Down,True
2114,1.14,0.9,Silence,True
2115,3.57,8.41,Normal,False
2116,5.17,9.5,Down,True
2117,5.13,2.78,Silence,True
2118,3.29,0.44,Burst,True
2119,2.99,5.72,Silence,False
2120,2.9,3.97,Down,False
2121,4.22,1.37,Down,False
2122,5.73,2.66,Burst,False
2123,5.04,6.32,Burst,True
2124,0.39,8.95,Burst,True
2125,2.26,2.52,Normal,True
2126,3.4,0.56,Silence,False
2127,4.78,3.26,Down,False
2128,5.08,0.76,Burst,True
2129,2.84,1.95,Silence,True
2130,0.75,4.95,Normal,True
2131,1.05,2.02,Burst,False
2132,0.48,6.03,Burst,True
2133,0.03,7.77,Down,False
2134,0.35,6.64,Burst,True
2135,1.9,3.69,Silence,True
2136,2.32,9.31,Normal,True
2137,3.28,9.08,Burst,True
2138,3.07,6.84,Burst,False
2139,5.34,5.61,Burst,False
2140,3.27,3.21,Down,True
2141,2.94,1.39,Down,False
2142,4.67,1.83,Silence,False
2143,3.77,8.25,Burst,False
2144,3.17,6.05,Silence,True
2145,5.76,1.29,Down,False
2146,1.15,7.28,Down,True
2147,5.59,2.17,Silence,True
2148,3.01,7.17,Silence,True
2149,5.93,8.28,Burst,True
2150,1.46,3.43,Normal,True
2151,0.72,3.31,Silence,False
2152,1.26,6.23,Normal,True
2153,4.52,4.52,Down,False
2154,1.43,9.68,Burst,False
2155,0.25,1.65,Down,True
2156,2.78,8.65,Normal,True
2157,1.67,1.88,Silence,True
2158,2.29,0.27,Burst,True
2159,3.83,3.64,Burst,True
2160,5.23,4.25,Normal,True
2161,5.5,9.21,Burst,True
2162,1.48,5.13,Down,True
2163,4.52,6.89,Down,True
2164,2.35,2.17,Burst,True
2165,2.74,8.66,Burst,False
2166,3.67,0.01,Burst,False
2167,0.28,4.43,Silence,False
2168,1.33,2.37,Silence,True
2169,1.23,2.89,Down,False
2170,1.62,7.59,Normal,False
2171,3.12,1.33,Burst,False
2172,1.54,2.02,Burst,False
2173,4.72,9.59,Down,True
2174,0.58,8.99,Down,False
2175,0.62,5.56,Silence,False
2176,5.3,4.88,Silence,True
2177,3.82,3.48,Burst,True
2178,4.42,5.33,Burst,True
2179,1.41,8.85,Down,True
2180,4.82,8.57,Silence,False
2181,0.08,7.84,Down,False
2182,1.78,7.57,Normal,True
2183,3.19,7.98,Normal,True
2184,3.03,5.69,Down,True
2185,1.19,9.49,Normal,False
2186,2.16,4.81,Silence,False
2187,0.38,8.66,Down,True
2188,4.4,1.71,Down,False
2189,4.21,2.08,Silence,True
2190,5.0,2.66,Silence,True
2191,3.65,4.1,Down,True
2192,5.55,1.52,Down,True
2193,1.7,6.64,Normal,True
2194,4.85,2.15,Down,True
2195,0.94,8.05,Burst,True
2196,3.85,3.22,Normal,True
2197,2.58,0.23,Normal,True
2198,1.01,4.4,Burst,False
2199,5.38,8.85,Down,True
2200,1.5,0.66,Burst,True
2201,2.72,2.96,Silence,False
2202,1.46,9.55,Silence,True
2203,5.74,8.05,Silence,False
2204,0.81,0.98,Normal,True
2205,1.25,1.79,Silence,True
2206,1.76,3.59,Normal,True
2207,1.21,9.49,Burst,False
2208,5.51,1.16,Down,False
2209,2.8,5.13,Burst,False
2210,0.8,7.67,Normal,False
2211,0.8,8.43,Burst,False
2212,4.78,3.11,Silence,False
2213,0.47,6.21,Normal,True
2214,5.03,6.24,Silence,False
2215,5.62,8.71,Burst,True
2216,1.34,4.5,Down,True
2217,1.6,6.7,Burst,False
2218,4.37,7.76,Burst,False
2219,1.0,3.68,Normal,True
2220,1.93,9.24,Silence,True
2221,1.45,6.64,Normal,True
2222,0.29,0.25,Down,True
2223,5.51,1.54,Down,True
2224,5.05,7.74,Burst,False
2225,0.08,7.65,Silence,False
2226,5.34,2.35,Burst,True
2227,2.93,2.06,Normal,True
2228,2.27,7.7,Burst,True
2229,2.69,5.5,Burst,True
2230,4.22,9.57,Silence,False
2231,0.04,9.45,Burst,True
2232,2.12,2.97,Silence,False
2233,5.94,5.83,Normal,False
2234,2.58,6.83,Silence,False
2235,2.67,1.47,Normal,False
2236,4.89,4.31,Normal,False
2237,0.49,7.63,Burst,True
2238,3.1,4.07,Down,True
2239,0.3,5.86,Burst,True
2240,3.97,6.49,Down,True
2241,5.74,6.06,Burst,True
2242,5.16,9.87,Down,True
2243,0.92,7.6,Burst,False
2244,1.03,5.59,Down,True
2245,5.61,8.77,Normal,True
2246,4.94,3.4,Burst,True
2247,5.36,8.59,Down,True
2248,1.18,7.89,Silence,True
2249,0.87,6.53,Down,False
2250,3.35,7.75,Normal,True
2251,2.55,2.8,Down,False
2252,0.31,1.55,Down,False
2253,0.69,8.5,Down,False
2254,3.26,7.5,Burst,True
2255,1.14,0.65,Down,True
2256,1.02,1.79,Normal,False
2257,3.21,6.47,Normal,True
2258,2.54,4.98,Normal,True
2259,4.0,3.05,Burst,True
2260,3.33,0.96,Burst,True
2261,3.14,9.3,Down,False
2262,4.52,0.9,Burst,False
2263,3.25,3.46,Normal,True
2264,0.53,4.52,Normal,True
2265,0.24,6.61,Normal,False
2266,2.54,7.21,Burst,True
2267,0.83,9.42,Silence,True
2268,5.79,5.11,Burst,False
2269,1.24,8.46,Burst,True
2270,4.55,1.54,Down,True
2271,0.44,6.0,Down,False
2272,2.46,8.09,Silence,False
2273,2.91,3.98,Normal,False
2274,5.24,7.5,Down,True
2275,1.5,7.05,Normal,True
2276,4.68,4.4,Silence,False
2277,4.36,5.35,Burst,False
2278,1.86,1.18,Normal,False
2279,1.12,6.89,Down,True
2280,4.11,5.84,Silence,True
2281,4.79,0.55,Normal,True
2282,3.26,1.68,Down,True
2283,2.05,7.81,Normal,False
2284,1.29,0.59,Silence,False
2285,0.23,0.06,Silence,True
2286,1.28,7.85,Down,True
2287,0.31,1.68,Down,True
2288,2.86,0.99,Down,False
2289,4.85,7.0,Normal,False
2290,4.79,3.34,Down,False
2291,5.5,8.44,Burst,False
2292,0.27,2.06,Normal,True
2293,5.89,6.26,Burst,False
2294,2.62,5.32,Down,True
2295,1.21,7.71,Down,True
2296,5.25,7.36,Down,False
2297,1.39,2.64,Burst,False
2298,2.7,6.11,Silence,True
2299,2.62,0.58,Normal,False
2300,1.65,1.03,Down,False
2301,3.47,2.25,Down,False
2302,0.98,8.61,Burst,True
2303,0.33,6.41,Down,False
2304,1.55,6.31,Down,False
2305,4.72,3.47,Burst,True
2306,0.04,2.75,Silence,False
2307,4.65,2.78,Down,True
2308,5.22,5.63,Down,False
2309,2.36,6.42,Normal,False
2310,2.66,9.56,Burst,False
2311,2.09,7.48,Down,True
2312,3.66,5.88,Silence,False
2313,2.04,5.38,Silence,True
2314,1.43,1.11,Normal,True
2315,5.76,1.83,Burst,False
2316,3.44,0.72,Normal,False
2317,3.46,4.26,Burst,False
2318,0.05,6.49,Down,True
2319,1.07,2.17,Normal,True
2320,1.1,8.21,Normal,True
2321,3.58,3.77,Normal,False
2322,5.26,9.42,Silence,True
2323,4.64,4.66,Down,False
2324,0.16,9.49,Silence,True
2325,1.0,8.27,Silence,False
2326,2.99,7.41,Normal,False
2327,0.81,7.34,Burst,False
2328,2.02,4.5,Burst,True
2329,1.56,7.02,Silence,False
2330,0.52,1.88,Silence,True
2331,4.94,8.7,Normal,True
2332,3.68,5.31,Normal,True
2333,4.96,6.01,Down,False
2334,3.49,4.47,Normal,False
2335,0.44,6.85,Down,True
2336,3.56,9.33,Down,False
2337,5.35,5.04,Down,True
2338,5.65,5.97,Down,True
2339,1.88,4.06,Normal,False
2340,4.25,0.47,Down,True
2341,5.41,1.56,Burst,True
2342,1.07,5.4,Down,True
2343,1.08,0.16,Down,True
2344,2.48,9.89,Normal,True
2345,3.32,9.32,Normal,True
2346,3.62,0.94,Down,True
2347,3.12,5.19,Normal,False
2348,5.96,2.63,Silence,False
2349,5.29,9.89,Normal,True
2350,1.71,4.89,Down,True
2351,3.47,3.2,Silence,False
2352,0.54,1.82,Silence,False
2353,2.6,0.09,Normal,True
2354,2.48,4.79,Down,True
2355,5.87,3.16,Burst,False
2356,4.65,6.95,Silence,True
2357,5.26,3.07,Silence,True
2358,0.89,2.43,Silence,True
2359,5.77,7.5,Down,True
2360,3.8,6.46,Burst,False
2361,0.09,5.34,Normal,True
2362,2.59,0.77,Silence,False
2363,1.82,1.48,Silence,False
2364,0.42,8.55,Normal,False
2365,4.7,8.54,Silence,False
2366,0.8,0.08,Burst,True
2367,5.12,5.18,Normal,True
2368,3.25,5.66,Normal,True
2369,0.05,0.8,Silence,False
2370,3.07,6.25,Normal,True
2371,4.81,3.21,Burst,False
2372,5.78,5.39,Silence,False
2373,4.06,6.62,Normal,True
2374,1.2,6.6,Burst,True
2375,4.99,4.5,Silence,True
2376,0.79,1.02,Burst,False
2377,3.55,3.21,Silence,True
2378,0.6,3.52,Burst,True
2379,1.87,6.18,Burst,False
2380,5.3,8.75,Silence,True
2381,3.13,3.37,Down,True
2382,4.86,4.01,Silence,False
2383,0.49,4.73,Down,False
2384,4.49,4.25,Normal,True
2385,5.44,9.18,Normal,False
2386,4.25,4.01,Silence,True
2387,0.66,4.75,Silence,False
2388,5.86,0.81,Down,True
2389,0.46,8.26,Burst,True
2390,0.13,4.79,Down,True
2391,1.83,0.18,Down,True
2392,2.45,7.08,Burst,True
2393,3.64,5.37,Silence,False
2394,1.41,2.99,Burst,True
2395,3.21,0.48,Normal,False
2396,1.84,3.88,Down,False
2397,0.9,8.74,Normal,False
2398,3.82,1.89,Down,False
2399,5.68,5.02,Burst,True
2400,2.36,4.82,Burst,True
2401,1.6,5.55,Burst,False
2402,0.59,8.95,Down,False
2403,4.24,1.58,Burst,False
2404,4.96,7.37,Down,True
2405,1.56,5.06,Burst,True
2406,1.41,6.02,Burst,True
2407,1.33,3.44,Silence,False
2408,5.7,0.77,Burst,True
2409,5.77,7.64,Down,True
2410,1.78,6.83,Burst,True
2411,1.48,0.54,Down,True
2412,5.36,8.62,Burst,False
2413,0.88,6.58,Burst,False
2414,2.36,2.17,Normal,False
2415,5.55,2.19,Down,False
2416,2.64,8.4,Silence,True
2417,1.88,6.81,Normal,True
2418,2.38,0.64,Burst,False
2419,4.99,1.17,Normal,False
2420,1.81,1.55,Silence,True
2421,2.5,8.8,Burst,False
2422,2.13,0.33,Down,True
2423,1.86,6.31,Silence,False
2424,2.01,2.62,Down,True
2425,4.56,9.0,Down,False
2426,3.67,3.54,Normal,True
2427,3.38,3.4,Burst,True
2428,3.22,8.39,Normal,True
2429,2.09,0.75,Silence,False
2430,0.27,4.4,Burst,True
2431,1.42,9.57,Down,False
2432,0.67,0.09,Normal,True
2433,4.42,0.34,Normal,False
2434,1.71,7.75,Down,True
2435,2.85,5.03,Down,False
2436,1.9,9.35,Normal,True
2437,2.8,4.65,Silence,True
2438,5.11,5.63,Silence,False
2439,4.16,2.87,Normal,True
2440,3.93,9.06,Down,False
2441,3.83,3.77,Silence,False
2442,2.29,8.19,Normal,True
2443,0.93,9.61,Down,True
2444,4.05,8.75,Normal,True
2445,2.09,2.91,Silence,True
2446,3.9,4.98,Normal,True
2447,4.32,9.38,Down,False
2448,5.28,3.27,Down,True
2449,4.58,1.69,Down,True
2450,4.37,1.95,Normal,False
2451,0.14,8.0,Silence,True
2452,0.51,6.91,Normal,True
2453,2.27,9.9,Burst,True
2454,0.87,1.65,Normal,True
2455,4.41,8.68,Normal,True
2456,3.77,9.29,Normal,True
2457,2.16,2.73,Down,True
2458,1.58,4.38,Burst,True
2459,2.05,8.46,Burst,True
2460,1.44,4.19,Normal,True
2461,1.22,0.03,Silence,False
2462,5.46,6.81,Normal,True
2463,0.6,0.76,Burst,True
2464,5.2,6.59,Normal,False
2465,4.86,8.37,Silence,True
2466,1.18,0.91,Burst,True
2467,4.09,8.65,Burst,False
2468,1.21,5.36,Normal,False
2469,0.14,3.29,Normal,False
2470,2.51,5.36,Normal,False
2471,2.89,9.8,Burst,False
2472,5.62,1.8,Burst,False
2473,2.9,8.51,Normal,False
2474,2.44,4.51,Down,True
2475,2.02,8.01,Silence,False
2476,5.18,8.09,Normal,True
2477,1.53,8.63,Silence,True
2478,0.58,3.75,Silence,True
2479,2.23,6.65,Silence,False
2480,4.44,8.48,Burst,True
2481,2.47,9.91,Burst,False
2482,2.56,2.76,Down,False
2483,3.97,6.61,Burst,False
2484,1.43,8.97,Silence,False
2485,1.2,6.72,Burst,True
2486,4.11,6.77,Burst,False
2487,4.06,1.71,Burst,False
2488,4.13,0.94,Silence,False
2489,2.68,2.09,Burst,True
2490,0.29,0.47,Silence,True
2491,2.48,5.18,Burst,False
2492,1.72,1.3,Burst,False
2493,4.37,1.96,Down,False
2494,2.91,1.54,Silence,True
2495,0.99,9.15,Normal,True
2496,3.25,1.15,Down,True
2497,2.14,7.85,Burst,False
2498,3.49,4.34,Normal,True
2499,2.41,0.58,Burst,True
2500,4.07,5.31,Down,False
2501,2.31,6.54,Down,False
2502,4.02,9.08,Burst,True
2503,0.01,1.43,Burst,True
2504,3.79,9.26,Burst,False
2505,4.85,4.89,Down,False
2506,4.5,0.98,Silence,True
2507,5.78,0.61,Burst,False
2508,4.46,8.35,Down,False
2509,2.97,5.07,Down,True
2510,1.44,8.9,Normal,True
2511,3.81,6.51,Silence,True
2512,0.54,3.14,Silence,False
2513,5.79,5.3,Silence,False
2514,3.83,8.99,Burst,False
2515,3.33,5.09,Silence,True
2516,1.54,8.1,Burst,True
2517,1.62,5.9,Normal,True
2518,5.11,4.0,Burst,True
2519,3.16,4.95,Silence,True
2520,0.04,5.96,Normal,False
2521,5.07,9.06,Burst,False
2522,2.02,1.28,Burst,True
2523,0.57,5.42,Silence,True
2524,3.72,0.6,Silence,True
2525,3.76,9.72,Down,False
2526,0.74,4.63,Normal,True
2527,0.08,5.84,Normal,False
2528,0.63,0.58,Normal,True
2529,5.24,5.15,Normal,True
2530,2.51,4.72,Silence,False
2531,4.2,6.89,Silence,False
2532,1.83,8.45,Normal,False
2533,2.33,3.61,Burst,False
2534,1.63,5.86,Down,True
2535,2.12,4.21,Silence,True
2536,2.27,2.87,Silence,True
2537,0.65,6.09,Normal,False
2538,2.97,2.68,Down,True
2539,0.07,8.75,Normal,False
2540,3.52,3.57,Silence,False
2541,0.91,4.87,Burst,False
2542,3.82,7.5,Burst,True
2543,5.8,3.66,Down,True
2544,1.36,9.34,Normal,False
2545,1.58,0.9,Burst,False
2546,5.07,5.95,Burst,True
2547,4.49,4.38,Silence,True
2548,1.81,0.44,Burst,False
2549,2.18,0.4,Normal,False
2550,4.57,4.92,Down,True
2551,1.68,7.46,Silence,True
2552,5.79,5.77,Silence,True
2553,5.9,4.1,Silence,False
2554,5.32,2.22,Burst,False
2555,3.21,4.64,Burst,True
