id,Seismic_Mag,Radiation_uSv,Comms_State,AOI_Hit
1727,5.46,0.61,Normal,False
1728,0.64,0.62,Normal,False
1729,3.17,6.35,Burst,True
1730,0.41,1.47,Normal,False
1731,5.26,1.4,Normal,False
1732,2.78,0.25,Down,True
1733,2.65,5.78,Down,True
1734,3.96,7.22,Down,True
1735,3.44,2.45,Normal,False
1736,1.42,3.85,Silence,True
1737,1.7,1.36,Down,False
1738,0.97,9.1,Normal,True
1739,4.61,9.56,Down,False
1740,1.89,8.32,Silence,False
1741,4.84,0.49,Down,True
1742,4.31,5.77,Down,True
1743,0.58,3.74,Silence,False
1744,3.07,8.56,Silence,True
1745,3.49,7.1,Normal,False
1746,2.88,1.49,Burst,False
1747,1.45,8.65,Silence,False
1748,5.51,7.11,Normal,True
1749,0.24,6.16,Normal,False
1750,3.7,0.8,Silence,False
1751,3.97,9.88,Normal,False
1752,2.49,9.44,Silence,False
1753,0.7,4.76,Burst,True
1754,4.7,9.49,Down,False
1755,1.97,3.58,Normal,True
1756,4.86,4.12,Silence,False
1757,4.19,4.34,Burst,False
1758,3.23,6.26,Normal,True
1759,2.2,4.25,Silence,False
1760,5.12,3.9,Silence,False
1761,4.85,5.54,Burst,True
1762,5.73,1.32,Silence,False
1763,2.96,7.67,Down,False
1764,5.32,0.25,Normal,False
1765,2.34,7.36,Silence,True
1766,5.59,0.26,Down,True
1767,0.31,7.89,Down,True
1768,1.16,3.32,Down,False
1769,5.14,6.32,Normal,True
1770,4.77,4.59,Burst,False
1771,4.75,3.66,Burst,True
1772,5.09,0.08,Down,True
1773,5.91,2.95,Silence,False
1774,5.04,0.91,Down,False
1775,3.23,6.21,Down,False
1776,4.47,1.12,Silence,False
1777,4.51,3.73,Down,True
1778,4.37,6.82,Normal,False
1779,1.4,4.47,Normal,False
1780,4.36,4.48,Silence,False
1781,4.55,3.28,Normal,False
1782,1.27,3.92,Down,True
1783,5.69,3.32,Silence,False
1784,5.7,2.06,Down,False
1785,5.61,6.68,Silence,False
1786,1.84,3.66,Silence,True
1787,5.78,1.72,Silence,False
1788,1.96,8.56,Normal,True
1789,1.4,6.65,Burst,True
1790,1.35,5.68,Silence,True
1791,1.16,3.9,Burst,False
1792,3.6,3.17,Down,True
1793,0.34,6.6,Normal,True
1794,4.65,3.23,Silence,False
1795,2.43,4.64,Silence,True
1796,5.17,5.03,Normal,True
1797,4.93,8.57,Silence,True
1798,1.56,7.87,Silence,False
1799,1.33,0.4,Burst,False
1800,2.06,8.72,Silence,True
1801,0.46,6.74,Silence,True
1802,3.69,4.4,Burst,False
1803,5.58,7.74,Normal,True
1804,0.36,8.13,Normal,True
1805,1.09,7.31,Normal,False
1806,0.28,4.07,Burst,True
1807,1.82,6.78,Burst,False
1808,1.08,3.0,Burst,False
1809,5.35,2.84,Normal,False
1810,3.86,2.76,Down,True
1811,1.51,6.75,Burst,True
1812,3.0,0.68,Burst,True
1813,5.47,6.74,Down,True
1814,1.65,4.35,Burst,False
1815,5.17,5.89,Normal,True
1816,5.49,9.56,Normal,False
1817,5.43,0.92,Silence,True
1818,1.12,8.64,Silence,True
1819,2.9,5.01,Normal,False
1820,3.22,1.51,Down,False
1821,4.25,7.69,Normal,True
1822,0.22,9.72,Silence,False
1823,3.55,0.7,Normal,True
1824,4.15,9.95,Normal,False
1825,2.71,6.3,Down,True
1826,1.05,6.17,Normal,False
1827,2.4,2.58,Normal,True
1828,0.56,0.42,Silence,True
1829,1.12,0.21,Burst,False
1830,0.11,7.44,Silence,True
1831,4.65,4.36,Silence,True
1832,0.87,0.63,Burst,True
1833,0.16,6.73,Silence,False
1834,2.63,0.57,Silence,True
1835,4.48,9.76,Normal,True
1836,0.31,5.92,Burst,False
1837,3.99,4.79,Silence,False
1838,3.34,3.92,Silence,False
1839,2.97,7.23,Down,True
1840,3.57,8.62,Silence,True
1841,2.18,5.04,Burst,False
1842,0.6,9.28,Normal,False
1843,0.31,7.62,Silence,True
1844,0.82,4.63,Silence,True
1845,3.76,2.62,Burst,True
1846,2.33,5.14,Down,False
1847,4.53,2.87,Silence,True
1848,1.16,1.91,Normal,False
1849,3.11,3.28,Burst,False
1850,1.68,1.8,Down,False
1851,5.06,3.43,Normal,True
1852,2.19,2.59,Down,True
1853,0.11,5.04,Burst,False
1854,0.99,7.62,Silence,True
1855,4.57,3.05,Silence,True
1856,2.13,0.16,Silence,False
1857,1.06,6.56,Burst,True
1858,5.6,6.23,Burst,True
1859,4.26,0.83,Normal,False
1860,4.27,3.16,Normal,True
1861,3.93,4.16,Silence,False
1862,2.16,8.68,Silence,False
1863,4.53,6.0,Down,True
1864,2.65,6.37,Burst,True
1865,3.13,2.65,Normal,False
1866,4.09,2.91,Down,False
1867,2.88,8.78,Silence,True
1868,4.08,5.32,Normal,False
1869,3.45,4.14,Silence,False
1870,5.92,9.49,Silence,True
1871,2.17,3.29,Silence,False
1872,5.98,5.31,Burst,False
1873,3.63,7.12,Silence,False
1874,5.2,6.69,Burst,True
1875,2.37,5.28,Silence,True
1876,5.4,3.22,Normal,False
1877,5.14,6.71,Silence,False
1878,3.3,5.23,Burst,True
1879,0.46,1.88,Down,True
1880,5.68,9.7,Burst,False
1881,0.73,8.22,Burst,True
1882,1.18,2.4,Burst,False
1883,5.3,5.89,Silence,True
1884,0.84,8.47,Burst,True
1885,1.47,8.7,Normal,True
1886,1.07,3.27,Down,True
1887,3.01,6.11,Normal,False
1888,2.28,0.72,Silence,False
1889,3.61,3.01,Normal,True
1890,3.27,8.94,Down,True
1891,4.52,4.42,Down,True
1892,2.82,6.68,Down,False
1893,1.55,3.68,Silence,False
1894,1.61,4.02,Silence,False
1895,2.9,9.52,Down,False
1896,5.56,3.89,Normal,False
1897,2.8,2.73,Burst,True
1898,5.46,9.0,Silence,False
1899,5.21,2.1,Down,False
1900,0.86,2.03,Down,True
1901,2.0,6.27,Silence,False
1902,2.65,3.65,Burst,True
1903,0.79,6.04,Burst,False
1904,4.61,4.15,Down,True
1905,5.78,6.17,Down,False
1906,0.31,4.75,Silence,False
1907,4.33,6.16,Down,True
1908,3.54,1.01,Normal,True
1909,5.72,6.54,Normal,True
1910,1.89,7.58,Normal,False
1911,5.28,3.28,Normal,True
1912,4.33,5.37,Normal,False
1913,3.05,8.36,Normal,True
1914,0.06,2.16,Burst,True
1915,3.82,1.13,Normal,True
1916,4.53,0.25,Burst,False
1917,0.79,0.78,Silence,False
1918,0.82,2.76,Silence,True
1919,4.07,2.26,Silence,False
1920,3.06,6.86,Down,False
1921,3.14,1.33,Burst,True
1922,1.8,9.02,Silence,False
1923,3.72,6.94,Normal,False
1924,3.17,4.14,Silence,False
1925,4.83,2.82,Normal,True
1926,1.7,3.33,Burst,False
1927,2.5,0.74,Silence,True
1928,2.5,2.12,Burst,False
1929,3.57,4.7,Burst,False
1930,5.87,2.44,Normal,True
1931,2.44,1.48,Silence,False
1932,3.09,3.99,Silence,True
1933,4.55,7.91,Down,True
1934,4.14,5.7,Down,True
1935,1.97,4.35,Burst,True
1936,1.39,7.45,Down,True
1937,5.14,7.08,Burst,False
1938,3.26,9.6,Down,True
1939,1.49,1.99,Burst,True
1940,1.06,5.71,Down,False
1941,5.78,0.52,Silence,True
1942,5.88,8.15,Normal,True
1943,5.84,1.39,Normal,True
1944,0.4,2.98,Normal,True
1945,0.78,5.73,Normal,True
1946,3.69,4.32,Normal,True
1947,3.2,8.49,Down,True
1948,4.97,7.45,Silence,True
1949,0.66,8.9,Silence,False
1950,2.93,9.95,Burst,True
1951,0.85,1.06,Normal,True
1952,4.18,7.07,Burst,True
1953,1.18,6.55,Burst,True
1954,4.83,8.0,Normal,True
1955,0.68,7.52,Down,True
1956,5.69,2.75,Down,True
1957,0.87,3.71,Silence,True
1958,3.29,9.42,Down,True
1959,0.06,7.65,Silence,False
1960,5.56,8.55,Normal,False
1961,4.22,5.6,Normal,False
1962,3.98,7.67,Silence,False
1963,5.75,4.34,Silence,False
1964,4.34,3.02,Burst,False
1965,5.37,1.94,Burst,True
1966,1.88,3.28,Burst,False
1967,4.09,4.53,Burst,False
1968,0.51,8.76,Silence,True
1969,5.84,1.49,Burst,False
1970,0.13,9.65,Silence,False
1971,4.21,0.49,Normal,True
1972,3.24,2.48,Silence,False
1973,5.9,6.44,Down,True
1974,2.49,6.53,Down,False
1975,1.92,5.45,Silence,False
1976,2.84,5.44,Down,False
1977,4.64,5.77,Silence,False
1978,5.76,1.03,Normal,True
1979,1.35,5.03,Burst,False
1980,0.7,0.45,Normal,False
1981,1.03,1.73,Normal,False
1982,1.85,6.14,Burst,False
1983,4.99,5.31,Normal,True
1984,5.67,5.21,Silence,True
1985,3.21,2.91,Normal,False
1986,0.29,4.48,Down,False
1987,0.81,6.88,Silence,False
1988,4.12,8.05,Burst,False
1989,1.07,7.7,Normal,False
1990,3.25,0.45,Down,True
1991,3.43,0.42,Down,True
1992,0.69,6.7,Normal,False
1993,0.06,10.0,Burst,True
1994,4.64,0.99,Burst,True
1995,0.96,3.68,Burst,True
1996,4.02,2.59,Down,False
1997,3.04,9.04,Silence,True
1998,2.99,4.06,Burst,False
1999,1.61,7.87,Silence,False
2000,1.08,0.06,Burst,False
2001,0.59,0.58,Silence,True
2002,5.62,0.04,Down,False
2003,1.42,2.48,Down,False
2004,0.02,4.69,Down,False
2005,5.47,4.33,Silence,False
2006,0.43,0.93,Down,True
2007,5.24,2.59,Silence,False
2008,0.21,8.2,Down,True
2009,0.89,6.16,Down,False
2010,3.55,4.56,Down,True
2011,4.15,5.43,Down,True
2012,2.0,4.9,Silence,True
2013,3.84,3.62,Silence,False
2014,3.85,9.6,Normal,True
2015,3.52,7.57,Normal,True
2016,1.73,5.57,Normal,False
2017,3.19,5.25,Down,True
2018,1.55,6.51,Burst,True
2019,3.28,2.4,Silence,False
2020,0.69,5.26,Normal,False
2021,3.1,1.9,Down,True
2022,5.01,1.44,Burst,False
2023,0.57,9.49,Normal,False
2024,2.39,6.74,Normal,True
2025,5.01,5.21,Normal,True
2026,5.0,6.93,Burst,True
2027,1.27,7.91,Down,False
2028,4.04,8.96,Burst,True
2029,3.04,0.13,Silence,True
2030,2.8,0.64,Normal,False
2031,2.27,6.12,Burst,False
2032,5.09,2.62,Normal,False
2033,2.86,0.31,Down,True
2034,4.89,7.2,Silence,False
2035,3.6,3.76,Normal,False
2036,5.87,6.53,Silence,True
2037,3.78,1.89,Down,True
2038,2.66,2.22,Silence,False
2039,3.42,5.83,Down,False
2040,3.31,4.07,Down,True
2041,2.79,0.78,Down,True
2042,2.25,6.44,Burst,False
2043,4.06,7.76,Normal,False
2044,0.55,8.61,Normal,False
2045,0.89,4.69,Burst,True
2046,5.75,9.35,Down,True
2047,1.3,1.86,Burst,True
2048,2.71,7.72,Normal,True
2049,4.16,5.43,Down,False
2050,4.79,2.0,Down,False
2051,3.34,9.94,Down,True
2052,1.21,8.53,Down,False
2053,3.57,8.01,Down,False
2054,0.09,8.37,Normal,False
2055,5.68,3.57,Silence,True
2056,3.42,1.14,Burst,False
2057,5.31,9.69,Down,True
2058,1.78,3.11,Normal,True
2059,4.83,1.87,Silence,True
2060,3.09,7.72,Silence,False
2061,2.96,5.11,Down,False
2062,3.32,4.06,Normal,False
2063,0.19,5.86,Normal,True
2064,3.18,2.89,Burst,False
2065,5.19,8.94,Normal,False
2066,3.18,9.52,Down,True
2067,3.55,8.33,Burst,True
2068,2.34,5.48,Normal,True
2069,3.09,9.48,Silence,False
2070,5.4,9.73,Down,True
2071,5.02,5.81,Burst,True
2072,5.01,1.04,Burst,False
2073,3.83,6.35,Burst,True
2074,0.17,3.3,Silence,False
2075,3.7,0.51,Normal,True
2076,2.46,5.41,Burst,True
2077,0.03,4.96,Burst,False
2078,0.4,8.19,Normal,False
2079,2.74,1.42,Silence,True
2080,0.4,4.25,Normal,False
2081,2.59,4.84,Normal,True
2082,1.09,2.23,Normal,True
2083,2.05,3.05,Down,False
2084,4.67,8.64,Silence,True
2085,5.31,5.26,Normal,False
2086,0.06,5.76,Down,False
2087,4.2,7.35,Down,True
2088,2.6,6.15,Burst,True
2089,4.09,4.79,Burst,True
2090,2.1,6.76,Silence,True
2091,1.4,4.18,Down,False
2092,2.36,9.36,Silence,False
2093,1.77,0.87,Silence,True
2094,4.66,6.69,Normal,True
2095,5.79,0.98,Burst,False
2096,1.32,2.21,Burst,False
2097,2.55,4.38,Silence,True
2098,4.14,5.67,Silence,False
2099,0.06,6.34,Down,False
2100,3.9,8.04,Burst,True
2101,2.22,2.36,Burst,False
2102,4.41,8.68,Normal,True
2103,5.16,4.57,Normal,False
2104,2.63,9.46,Silence,False
2105,1.74,0.14,Burst,True
2106,1.38,6.39,Normal,False
2107,4.57,6.18,Normal,False
2108,3.68,5.28,Silence,True
2109,1.83,0.01,Normal,False
2110,1.92,5.89,Normal,False
2111,1.81,9.08,Normal,True
2112,0.5,7.31,Burst,False
2113,1.39,8.72,Silence,False
2114,3.57,7.59,Silence,False
2115,5.93,5.93,Normal,True
2116,5.33,4.47,Silence,True
2117,3.44,3.27,Burst,False
2118,3.59,9.3,Down,False
2119,4.04,9.59,Normal,False
2120,2.71,1.4,Normal,True
2121,0.99,6.05,Burst,False
2122,2.95,7.63,Normal,False
2123,1.08,3.1,Silence,False
2124,3.01,2.92,Down,True
2125,0.97,3.39,Silence,True
2126,0.15,6.51,Burst,True
2127,4.31,5.09,Burst,False
2128,5.7,4.19,Down,False
2129,1.32,7.4,Burst,False
2130,3.82,8.55,Normal,True
2131,3.36,3.64,Burst,False
2132,1.57,0.82,Silence,False
2133,4.39,1.87,Burst,True
2134,4.57,2.36,Burst,False
2135,4.48,3.28,Burst,True
2136,0.7,6.95,Normal,True
2137,0.57,3.02,Silence,False
2138,0.36,2.54,Silence,True
2139,4.54,4.04,Normal,False
2140,1.98,8.17,Silence,True
2141,3.34,6.26,Silence,False
2142,5.94,9.08,Burst,True
2143,1.67,5.78,Normal,False
2144,4.02,3.59,Normal,True
2145,3.45,7.59,Normal,False
2146,0.81,9.2,Normal,False
2147,2.87,7.4,Silence,True
2148,5.46,2.2,Normal,True
2149,0.03,3.93,Down,False
2150,0.24,9.07,Silence,False
2151,5.36,4.02,Down,False
2152,5.08,5.35,Burst,True
2153,1.45,4.15,Normal,False
2154,4.69,8.82,Burst,False
2155,0.11,2.0,Silence,False
2156,0.87,3.58,Normal,False
2157,3.22,4.38,Normal,False
2158,3.09,5.09,Normal,True
2159,4.12,8.69,Burst,False
2160,4.26,3.67,Silence,False
2161,0.73,6.99,Burst,False
2162,1.23,3.04,Down,True
2163,5.94,1.12,Burst,False
2164,3.74,9.56,Silence,True
2165,5.37,9.33,Down,False
2166,3.19,8.09,Burst,False
2167,2.31,5.91,Burst,False
2168,3.36,5.92,Silence,False
2169,4.24,5.26,Silence,False
2170,3.22,1.24,Silence,False
2171,4.6,9.66,Silence,True
2172,3.83,4.76,Burst,True
2173,0.17,4.16,Burst,True
2174,5.55,7.09,Burst,True
2175,3.32,3.68,Burst,True
2176,1.13,4.56,Down,False
2177,0.14,5.69,Down,True
2178,3.7,5.91,Normal,True
2179,3.74,0.87,Down,False
2180,5.89,8.15,Silence,True
2181,4.42,2.3,Down,True
2182,1.28,5.21,Burst,True
2183,1.86,9.78,Burst,False
2184,2.51,1.46,Silence,False
2185,1.0,3.65,Down,False
2186,3.24,7.92,Burst,True
2187,4.67,1.74,Down,False
2188,1.29,7.87,Burst,False
2189,3.04,2.91,Normal,True
2190,4.96,7.42,Normal,True
2191,1.17,5.07,Normal,True
2192,3.37,1.47,Burst,True
2193,1.85,0.12,Silence,True
2194,3.78,9.78,Normal,True
2195,2.45,6.69,Silence,True
2196,1.92,5.82,Burst,False
2197,5.31,2.77,Down,False
2198,5.2,6.39,Burst,True
2199,2.1,5.98,Burst,True
2200,4.57,0.54,Silence,False
2201,1.33,2.16,Down,True
2202,1.87,6.64,Normal,False
2203,5.51,5.82,Down,True
2204,5.04,0.14,Silence,False
2205,5.91,9.73,Burst,True
2206,1.97,4.52,Normal,True
2207,5.25,2.35,Normal,False
2208,2.72,7.27,Down,False
2209,3.9,7.88,Normal,False
2210,3.59,7.31,Down,True
2211,3.05,8.19,Silence,True
2212,5.51,5.3,Burst,True
2213,1.2,7.05,Silence,True
2214,4.98,3.01,Normal,True
2215,0.72,0.73,Silence,False
2216,5.57,1.45,Silence,False
2217,2.1,1.64,Silence,True
2218,0.54,6.7,Burst,True
2219,0.8,7.82,Down,True
2220,3.5,9.34,Silence,True
2221,1.85,2.23,Normal,True
2222,1.87,9.56,Down,False
2223,5.47,9.75,Normal,True
2224,0.74,6.03,Burst,True
2225,5.04,3.24,Burst,False
2226,0.35,4.56,Burst,True
2227,4.29,1.89,Normal,False
2228,2.96,1.19,Normal,True
2229,0.28,0.62,Normal,False
2230,0.18,1.52,Burst,False
2231,3.3,2.29,Normal,False
2232,3.86,9.78,Burst,False
2233,3.02,9.99,Silence,True
2234,3.88,7.73,Normal,True
2235,2.64,8.02,Down,False
2236,0.39,3.44,Silence,False
2237,3.3,3.76,Burst,True
2238,4.95,6.58,Down,False
2239,2.26,1.69,Normal,True
2240,2.73,3.54,Down,True
2241,4.9,5.68,Burst,False
2242,2.93,5.13,Burst,False
2243,3.22,3.53,Burst,True
2244,2.78,7.7,Silence,True
2245,4.54,6.72,Normal,False
2246,3.89,7.76,Down,True
2247,4.83,7.07,Normal,False
2248,1.87,5.11,Silence,False
2249,2.39,5.28,Normal,False
2250,2.52,8.22,Burst,True
2251,2.22,7.7,Down,False
2252,3.34,0.84,Burst,True
2253,5.13,0.55,Normal,True
2254,1.55,1.1,Down,False
2255,1.08,8.3,Burst,True
2256,0.08,9.59,Down,True
2257,0.47,3.61,Down,True
2258,2.57,2.94,Burst,True
2259,3.16,2.2,Burst,False
2260,5.72,5.03,Burst,False
2261,2.22,7.17,Normal,True
2262,1.17,1.27,Normal,False
2263,3.72,9.61,Normal,True
2264,4.32,8.82,Down,False
2265,4.75,5.36,Normal,True
2266,3.9,6.31,Normal,True
2267,0.67,5.93,Burst,False
2268,4.74,7.52,Silence,False
2269,1.06,2.2,Down,True
2270,5.61,6.76,Silence,False
2271,4.42,5.03,Normal,True
2272,2.22,6.79,Burst,True
2273,1.66,9.48,Burst,True
2274,1.85,7.04,Down,False
2275,4.21,7.3,Silence,False
2276,0.47,5.69,Normal,False
2277,4.98,4.42,Silence,False
2278,3.92,3.51,Down,False
2279,1.53,6.61,Down,True
2280,4.6,3.43,Down,False
2281,2.03,1.79,Down,True
2282,5.9,8.7,Burst,False
2283,5.87,5.6,Burst,False
2284,3.92,0.09,Down,False
2285,0.08,3.36,Burst,False
2286,2.13,6.52,Silence,False
2287,3.45,4.27,Down,True
2288,4.82,3.12,Down,False
2289,1.2,4.86,Normal,True
2290,0.24,1.5,Burst,False
2291,3.61,6.27,Silence,False
2292,2.05,7.12,Normal,False
2293,1.61,9.15,Silence,True
2294,5.36,4.08,Silence,False
2295,4.88,9.28,Silence,False
2296,2.71,8.69,Down,False
2297,1.72,4.64,Down,True
2298,4.95,4.57,Silence,False
2299,3.56,9.03,Down,True
2300,1.25,1.59,Normal,True
2301,4.33,8.29,Down,True
2302,4.59,7.42,Down,False
2303,5.77,5.62,Burst,True
2304,2.09,3.58,Down,False
2305,5.5,9.46,Silence,True
2306,1.93,7.5,Burst,True
2307,4.54,9.93,Silence,True
2308,5.1,8.34,Burst,False
2309,3.55,4.37,Burst,True
2310,0.82,8.83,Burst,True
2311,2.8,7.13,Silence,False
2312,2.01,2.85,Normal,False
2313,1.85,2.35,Down,True
2314,4.32,3.46,Burst,False
2315,0.33,6.63,Down,False
2316,4.19,3.95,Silence,False
2317,1.36,1.9,Burst,False
2318,1.03,0.78,Burst,True
2319,2.69,9.51,Normal,True
2320,5.36,8.51,Silence,True
2321,5.58,8.87,Down,True
2322,5.65,9.58,Normal,False
2323,3.26,0.76,Normal,True
2324,4.5,9.51,Burst,False
2325,2.74,0.6,Down,True
2326,4.37,8.86,Down,False
2327,0.37,4.15,Down,True
2328,1.08,5.1,Silence,False
2329,0.21,3.83,Normal,False
2330,0.09,7.43,Silence,True
2331,0.17,2.61,Silence,True
2332,4.14,1.38,Normal,True
2333,3.65,5.79,Silence,True
2334,0.61,1.04,Silence,True
2335,4.52,2.23,Burst,False
2336,1.64,9.79,Silence,True
2337,1.92,3.91,Silence,True
2338,0.53,2.49,Normal,True
2339,2.25,1.4,Normal,True
2340,3.22,2.31,Silence,False
2341,5.28,4.75,Burst,True
2342,4.43,0.36,Silence,True
2343,0.44,0.58,Down,False
2344,2.5,1.42,Burst,False
2345,0.61,4.06,Silence,False
2346,4.2,4.75,Normal,True
2347,5.21,2.55,Normal,False
2348,3.19,8.95,Silence,False
2349,5.4,3.27,Burst,False
2350,3.63,5.61,Normal,True
2351,4.16,3.99,Normal,True
2352,2.36,7.37,Normal,False
2353,2.71,1.98,Burst,False
2354,2.42,0.31,Silence,False
2355,0.74,0.91,Down,False
2356,4.98,8.74,Normal,True
2357,1.81,9.64,Down,False
2358,1.83,7.96,Silence,True
2359,0.43,3.26,Burst,True
2360,3.47,5.56,Burst,True
2361,0.8,8.78,Down,True
2362,2.16,1.15,Burst,True
2363,4.66,8.54,Burst,False
2364,0.16,7.77,Down,False
2365,5.35,1.42,Burst,True
2366,5.78,6.8,Burst,False
2367,3.7,9.01,Down,True
2368,2.57,4.29,Silence,False
2369,3.13,3.37,Normal,True
2370,4.05,0.55,Normal,False
2371,1.44,8.52,Down,False
2372,3.06,7.73,Normal,False
2373,5.93,4.77,Burst,True
2374,3.3,4.02,Silence,True
2375,1.02,9.85,Burst,False
2376,0.69,1.68,Silence,True
2377,3.98,8.3,Down,False
2378,3.54,2.87,Silence,True
2379,0.95,4.04,Silence,False
2380,3.82,3.01,Silence,False
2381,1.94,7.28,Silence,False
2382,4.33,3.18,Normal,True
2383,3.33,4.15,Silence,False
2384,2.54,5.4,Down,True
2385,5.78,0.76,Silence,False
2386,3.83,7.65,Burst,False
2387,3.87,9.45,Down,True
2388,1.05,9.27,Normal,False
2389,5.77,6.4,Normal,False
2390,0.41,0.52,Down,False
2391,4.63,2.01,Down,True
2392,3.4,4.24,Silence,False
2393,1.56,9.97,Burst,False
2394,5.74,0.33,Silence,True
2395,4.18,2.52,Silence,True
2396,4.94,6.87,Down,False
2397,1.37,0.75,Burst,True
2398,0.03,0.2,Silence,False
2399,2.99,9.96,Silence,False
2400,3.1,7.92,Down,False
2401,0.9,5.65,Normal,True
2402,4.65,1.14,Silence,False
2403,5.72,4.11,Burst,True
2404,0.56,3.36,Burst,False
2405,3.98,4.45,Burst,True
2406,1.03,7.19,Silence,False
2407,0.3,8.75,Silence,False
2408,1.56,1.44,Normal,True
2409,0.67,6.34,Burst,True
2410,5.74,3.02,Burst,True
2411,0.35,4.31,Silence,True
2412,4.79,2.05,Silence,True
2413,4.88,9.98,Silence,True
2414,3.98,7.09,Burst,True
2415,5.39,0.47,Silence,True
2416,1.93,6.79,Burst,False
2417,3.23,7.44,Down,False
2418,4.26,5.93,Down,False
2419,5.64,3.45,Down,True
2420,3.23,4.61,Silence,False
2421,3.31,1.65,Burst,False
2422,3.19,1.54,Down,True
2423,2.11,9.82,Down,False
2424,1.4,5.69,Burst,True
2425,4.65,7.34,Down,False
2426,4.46,4.29,Silence,False
2427,1.4,3.16,Normal,False
2428,4.59,1.05,Burst,False
2429,5.09,2.09,Down,True
2430,1.78,2.45,Down,True
2431,0.98,9.13,Burst,True
2432,5.5,5.52,Normal,True
2433,4.53,7.62,Down,False
2434,5.77,6.61,Burst,False
2435,2.95,3.07,Normal,True
2436,1.03,1.61,Down,True
2437,4.16,4.02,Normal,False
2438,1.28,9.16,Burst,False
2439,4.72,4.03,Down,True
2440,5.67,1.26,Down,False
2441,1.98,5.69,Down,True
2442,5.89,2.84,Normal,True
2443,1.98,1.78,Normal,False
2444,4.48,1.8,Silence,True
2445,0.59,3.87,Normal,True
2446,2.4,5.04,Normal,False
2447,3.51,9.16,Silence,False
2448,1.85,4.37,Normal,False
2449,2.75,6.86,Silence,True
2450,5.51,2.5,Silence,False
2451,4.44,1.79,Down,True
2452,1.85,4.14,Normal,False
2453,3.59,8.7,Down,True
2454,4.98,9.46,Silence,False
2455,5.07,4.71,Normal,True
2456,1.3,8.63,Burst,False
2457,2.06,0.83,Silence,True
2458,1.99,8.96,Down,False
2459,0.21,0.43,Normal,True
2460,0.95,6.99,Normal,True
2461,1.63,6.96,Normal,False
2462,1.19,9.98,Normal,True
2463,4.32,7.66,Normal,False
2464,3.98,6.91,Burst,True
2465,1.41,9.39,Normal,False
2466,3.31,1.83,Normal,False
2467,0.98,3.32,Normal,True
2468,3.11,8.47,Burst,False
2469,5.22,3.8,Down,True
2470,5.02,8.14,Burst,True
2471,5.04,2.14,Normal,False
2472,5.74,0.88,Silence,False
2473,3.77,6.54,Down,False
2474,0.79,4.16,Burst,True
2475,4.85,8.84,Down,False
2476,3.17,0.11,Burst,True
2477,1.58,6.82,Normal,False
2478,5.12,8.92,Normal,False
2479,5.55,8.89,Normal,True
2480,1.79,1.66,Normal,False
2481,3.55,3.48,Burst,True
2482,1.12,8.6,Silence,True
2483,3.94,1.36,Down,True
2484,1.29,5.52,Normal,True
2485,2.34,4.88,Normal,True
2486,2.57,1.55,Normal,True
2487,0.81,7.02,Silence,False
2488,1.7,7.35,Burst,True
2489,5.19,3.26,Burst,False
2490,0.83,2.87,Normal,False
2491,4.62,2.93,Silence,True
2492,0.73,3.32,Burst,True
2493,1.16,4.61,Down,True
2494,0.41,4.81,Silence,True
2495,3.11,4.22,Normal,False
2496,3.92,8.77,Burst,False
2497,0.63,0.71,Silence,True
2498,4.71,1.39,Burst,True
2499,1.36,2.29,Normal,True
2500,2.63,7.65,Down,True
2501,5.19,2.6,Down,False
2502,0.37,6.52,Silence,False
2503,0.16,8.61,Down,False
2504,0.04,8.39,Normal,False
2505,4.0,7.01,Burst,False
2506,6.0,7.86,Burst,True
2507,2.67,2.81,Burst,True
2508,0.38,2.83,Down,True
2509,5.06,1.6,Down,False
2510,5.14,0.3,Silence,True
2511,3.65,0.12,Normal,False
2512,3.33,4.77,Down,False
2513,0.69,7.93,Silence,False
2514,3.0,9.31,Silence,False
2515,2.16,9.74,Burst,False
2516,1.84,1.42,Silence,True
2517,4.87,1.69,Down,False
2518,4.37,7.66,Burst,True
2519,2.42,7.25,Burst,False
2520,2.29,0.17,Burst,True
2521,1.85,4.39,Normal,True
2522,5.7,3.3,Burst,True
2523,2.12,7.28,Burst,True
2524,5.16,1.87,Burst,True
2525,2.98,7.76,Down,False
2526,4.68,6.0,Silence,True
2527,1.38,1.08,Silence,False
2528,5.03,0.63,Normal,False
2529,1.1,8.16,Down,False
2530,5.07,6.61,Down,False
2531,1.52,0.51,Normal,True
2532,0.8,8.76,Normal,False
2533,5.75,5.42,Silence,True
2534,4.27,5.65,Burst,False
2535,0.33,3.97,Burst,False
2536,0.89,8.2,Normal,True
2537,2.04,0.75,Normal,False
2538,2.33,9.25,Down,True
2539,1.16,6.74,Silence,True
2540,4.71,6.69,Burst,False
2541,0.41,8.22,Burst,False
2542,5.86,1.39,Burst,True
2543,3.18,6.37,Silence,False
2544,3.06,6.87,Normal,False
2545,3.98,0.52,Down,False
2546,0.9,1.04,Down,False
2547,5.81,5.56,Normal,False
2548,4.92,6.02,Burst,False
2549,4.05,9.2,Normal,True
2550,3.03,5.96,Down,True
2551,4.82,6.73,Silence,True
2552,4.95,6.23,Down,True
2553,4.57,8.32,Normal,False
2554,1.56,6.2,Normal,False
2555,3.86,3.6,Normal,False
2556,4.89,7.85,Down,True
2557,3.12,8.64,Normal,True
2558,2.31,2.45,Silence,False
